timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2000-01-04,143.531204,144.0625,139.640594,139.75,90.8251018908303,8089800,0.0,1.0
2000-01-05,139.9375,141.531204,137.25,140.0,90.9875797117441,12177900,0.0,1.0
2000-01-06,139.625,141.5,137.75,137.75,89.5252793235196,6227200,0.0,1.0
2000-01-07,140.3125,145.75,140.0625,145.75,94.7245695927622,8066500,0.0,1.0
2000-01-10,146.25,146.906204,145.031204,146.25,95.0495252345898,5741700,0.0,1.0
2000-01-11,145.8125,146.093704,143.5,144.5,93.912180488193,7503700,0.0,1.0
2000-01-12,144.593704,144.593704,142.875,143.0625,92.9779330179385,6907700,0.0,1.0
2000-01-13,144.468704,145.75,143.281204,145.0,94.2371361300207,5158300,0.0,1.0
2000-01-14,146.531204,147.468704,145.968704,146.968704,95.516619073798,7437300,0.0,1.0
2000-01-18,145.343704,146.625,145.1875,145.8125,94.7651890479906,6488500,0.0,1.0
2000-01-19,145.3125,147.0,145.0,147.0,95.5369586973313,6157900,0.0,1.0
2000-01-20,146.968704,146.968704,143.8125,144.75,94.0746583091069,5800100,0.0,1.0
2000-01-21,145.5,145.5,144.0625,144.4375,93.8715610329646,6244800,0.0,1.0
2000-01-24,145.656204,145.843704,139.406204,140.343704,91.2109568195816,7896900,0.0,1.0
2000-01-25,140.515594,141.9375,139.0,141.9375,92.2467828238263,9942500,0.0,1.0
2000-01-26,141.0,141.546799,140.093704,140.8125,91.515632629714,5158100,0.0,1.0
2000-01-27,141.843704,142.218704,138.125,140.25,91.1500575326579,10922700,0.0,1.0
2000-01-28,139.4375,140.0625,135.531204,135.875,88.3066956666659,11916200,0.0,1.0
2000-01-31,135.8125,139.671799,135.0,139.5625,90.7032435251449,10768700,0.0,1.0
2000-02-01,139.75,141.6875,138.531204,140.9375,91.596871540171,8419900,0.0,1.0
2000-02-02,141.281204,142.25,140.375,141.0625,91.6781104506279,6205900,0.0,1.0
2000-02-03,140.875,143.25,140.0,143.1875,93.0591719283954,7997500,0.0,1.0
2000-02-04,143.1875,144.0,142.125,142.593704,92.673257207806,4925400,0.0,1.0
2000-02-07,142.5625,142.781204,141.4375,142.375,92.5311190104255,5845800,0.0,1.0
2000-02-08,143.968704,144.5625,143.625,144.3125,93.7903221225076,4936400,0.0,1.0
2000-02-09,144.468704,144.468704,141.265594,141.281204,91.8202486480084,8511500,0.0,1.0
2000-02-10,141.625,142.5625,140.875,141.5625,92.0030660924555,6690600,0.0,1.0
2000-02-11,141.843704,141.9375,138.031204,138.6875,90.1345711519465,9849800,0.0,1.0
2000-02-14,139.781204,139.781204,138.3125,139.5,90.6626240699164,8528800,0.0,1.0
2000-02-15,139.25,141.218704,137.796799,141.078094,91.6882451671852,11078300,0.0,1.0
2000-02-16,140.375,140.9375,138.796799,139.0,90.3376684280888,8845400,0.0,1.0
2000-02-17,140.4375,140.4375,138.218704,138.281204,89.8705147970425,7584200,0.0,1.0
2000-02-18,138.875,138.875,134.625,135.3125,87.9411205696098,9409200,0.0,1.0
2000-02-22,135.1875,136.343704,133.531204,134.968704,87.7176836699342,16415400,0.0,1.0
2000-02-23,135.625,137.468704,134.5,136.5625,88.753509674179,12119000,0.0,1.0
2000-02-24,136.6875,137.031204,133.093704,133.8125,86.9662536441268,17375000,0.0,1.0
2000-02-25,135.1875,136.718704,133.125,133.328094,86.6514327188565,10559900,0.0,1.0
2000-02-28,133.375,136.6875,132.718704,136.125,88.4691734875798,13397800,0.0,1.0
2000-02-29,136.0625,137.4375,135.75,137.4375,89.3221820473774,8242500,0.0,1.0
2000-03-01,137.625,139.0,137.218704,138.4375,89.9720933310327,6868000,0.0,1.0
2000-03-02,138.6875,139.125,137.343704,138.531204,90.0329926179563,7600200,0.0,1.0
2000-03-03,140.4375,141.718704,139.718704,141.125,91.7187299058563,12770300,0.0,1.0
2000-03-06,140.8125,141.343704,138.75,139.75,90.8251018908303,11967100,0.0,1.0
2000-03-07,140.0,140.156204,135.218704,137.046799,89.0682610589419,20062000,0.0,1.0
2000-03-08,136.468704,137.843704,135.031204,136.875,88.9566069503212,11808500,0.0,1.0
2000-03-09,137.25,140.875,136.125,140.875,91.5562520849425,5500900,0.0,1.0
2000-03-10,140.1875,142.0,139.531204,140.125,91.068818622201,7924600,0.0,1.0
2000-03-13,136.6875,140.468704,135.6875,138.593704,90.0736120731848,10540500,0.0,1.0
2000-03-14,139.281204,140.093704,136.156204,136.625,88.7941291294074,8263900,0.0,1.0
2000-03-15,136.875,140.4375,136.0625,139.8125,90.8657213460587,10300800,0.0,1.0
2000-03-16,141.625,146.843704,140.875,146.343704,95.1104245215135,25601400,0.0,1.0
2000-03-17,145.8125,148.0,145.4375,146.9375,95.7373412940418,10272900,0.3708,1.0
2000-03-20,146.875,147.343704,144.781204,146.1875,95.248677705982,12502300,0.0,1.0
2000-03-21,145.531204,149.75,144.5,149.1875,97.2033320582211,13612600,0.0,1.0
2000-03-22,149.5625,150.843704,148.6875,150.093704,97.7937705890932,8260000,0.0,1.0
2000-03-23,149.156204,153.468704,149.156204,152.656204,99.4633711816307,11654500,0.0,1.0
2000-03-24,152.875,155.75,151.718704,153.5625,100.053869655236,11462900,0.0,1.0
2000-03-27,153.375,153.781204,151.8125,151.9375,98.9950985477735,8798600,0.0,1.0
2000-03-28,151.25,152.984299,150.593704,151.0625,98.4249910283705,6334400,0.0,1.0
2000-03-29,151.5625,152.484299,149.656204,151.218704,98.5267659711828,6747500,0.0,1.0
2000-03-30,150.156204,151.921799,147.125,148.6875,96.8775563328479,9491900,0.0,1.0
2000-03-31,149.625,152.3125,148.4375,150.375,97.9770494059823,9249100,0.0,1.0
2000-04-03,150.125,151.25,148.6875,151.25,98.5471569253854,8508200,0.0,1.0
2000-04-04,151.75,153.0,141.390594,150.125,97.8141615432958,19585500,0.0,1.0
2000-04-05,147.875,150.8125,147.625,149.1875,97.2033320582211,8387200,0.0,1.0
2000-04-06,150.25,151.6875,149.0,150.484299,98.0482633279975,6378500,0.0,1.0
2000-04-07,151.5625,152.125,150.5,151.4375,98.6693228224003,6023600,0.0,1.0
2000-04-10,151.75,153.109299,150.3125,150.843704,98.282434177153,9624200,0.0,1.0
2000-04-11,150.0,151.625,148.375,150.406204,97.9973804174514,9006400,0.0,1.0
2000-04-12,150.375,151.156204,146.156204,146.281204,95.3097306831227,10779200,0.0,1.0
2000-04-13,147.468704,148.156204,143.781204,144.25,93.9862967701609,12225800,0.0,1.0
2000-04-14,142.625,142.8125,133.5,136.0,88.6109973015036,29604000,0.0,1.0
2000-04-17,135.1875,140.75,134.6875,140.75,91.7058666925487,23918200,0.0,1.0
2000-04-18,140.5625,144.468704,139.781204,144.468704,94.128793678645,11069200,0.0,1.0
2000-04-19,144.5,145.125,142.531204,143.125,93.2533013880713,6553700,0.0,1.0
2000-04-20,143.5625,143.9375,142.375,143.8125,93.7012430104594,8537600,0.0,1.0
2000-04-24,141.5,143.3125,140.5,142.25,92.6831938686683,12893100,0.0,1.0
2000-04-25,144.625,148.156204,144.4375,148.156204,96.5313896532721,14102000,0.0,1.0
2000-04-26,147.968704,148.75,146.0,146.484299,95.4420575250121,7711100,0.0,1.0
2000-04-27,143.0,147.343704,143.0,146.0,95.1265118089671,15595300,0.0,1.0
2000-04-28,147.0,147.859299,145.0625,145.093704,94.5360133353614,8743400,0.0,1.0
2000-05-01,146.5625,148.484299,145.843704,147.0625,95.8187852253851,7328300,0.0,1.0
2000-05-02,145.5,147.125,144.125,144.125,93.9048528388177,9411900,0.0,1.0
2000-05-03,144.0,144.0,139.781204,140.75,91.7058666925487,12630700,0.0,1.0
2000-05-04,142.0,142.359299,140.75,141.8125,92.3981401089667,5963600,0.0,1.0
2000-05-05,141.0625,144.0,140.9375,143.531204,93.5179641935703,7862400,0.0,1.0
2000-05-08,142.75,143.375,141.843704,142.453094,92.8155200590061,5064100,0.0,1.0
2000-05-09,143.0625,143.406204,140.265594,141.3125,92.0723643835936,5620300,0.0,1.0
2000-05-10,140.5,140.968704,137.75,138.125,89.9955441343396,10293900,0.0,1.0
2000-05-11,140.125,141.5,139.125,141.281204,92.051973429391,7091100,0.0,1.0
2000-05-12,141.8125,143.468704,141.625,142.8125,93.0496915597131,5960800,0.0,1.0
2000-05-15,142.75,145.609299,142.0,145.281204,94.6581792323764,4441300,0.0,1.0
2000-05-16,146.5625,147.718704,145.3125,146.6875,95.5744534313552,8192200,0.0,1.0
2000-05-17,145.6875,146.1875,144.468704,145.156204,94.5767353010331,5907200,0.0,1.0
2000-05-18,145.625,146.3125,143.375,143.375,93.4161892507579,4325600,0.0,1.0
2000-05-19,142.5625,143.234299,140.406204,141.125,91.9501984865786,6518400,0.0,1.0
2000-05-22,141.25,141.468704,137.0,140.0625,91.2579250701606,10839400,0.0,1.0
2000-05-23,140.4375,140.8125,137.5625,138.0,89.9141002029963,7979200,0.0,1.0
2000-05-24,138.0,140.6875,136.5,140.25,91.3800909671755,11081500,0.0,1.0
2000-05-25,140.6875,141.8125,137.718704,137.843704,89.8122653174504,8278900,0.0,1.0
2000-05-26,138.8125,139.6875,137.328094,138.0,89.9141002029963,4814000,0.0,1.0
2000-05-30,140.0,142.9375,139.468704,142.5,92.8460817313548,5362700,0.0,1.0
2000-05-31,142.5625,144.0,142.093704,142.8125,93.0496915597131,6056500,0.0,1.0
2000-06-01,143.6875,145.4375,143.0,145.3125,94.678570186579,8961600,0.0,1.0
2000-06-02,148.9375,149.093704,147.484299,147.843704,96.3277798249139,8962200,0.0,1.0
2000-06-05,147.468704,148.218704,146.875,147.125,95.8595071910567,6998100,0.0,1.0
2000-06-06,146.625,147.781204,145.906204,146.468704,95.4318965801377,4858900,0.0,1.0
2000-06-07,146.625,148.0,146.0,147.484299,96.0936089757584,4919500,0.0,1.0
2000-06-08,147.5,147.75,146.0625,146.906204,95.7169503398392,5723100,0.0,1.0
2000-06-09,147.5,147.968704,145.625,146.593704,95.513340511481,3085300,0.0,1.0
2000-06-12,146.968704,146.968704,144.875,144.875,94.3935164268774,3678900,0.0,1.0
2000-06-13,144.8125,147.75,144.625,147.593704,96.1648919622273,6558700,0.0,1.0
2000-06-14,148.25,148.875,147.1875,147.843704,96.3277798249139,6420500,0.0,1.0
2000-06-15,148.125,148.75,146.843704,148.156204,96.5313896532721,5881200,0.0,1.0
2000-06-16,148.3125,148.3125,145.875,146.593704,95.7403462493326,5567900,0.3484,1.0
2000-06-19,146.468704,149.156204,146.25,148.468704,96.9649087258868,5106900,0.0,1.0
2000-06-20,148.1875,148.875,147.0,147.9375,96.6179794001292,6480000,0.0,1.0
2000-06-21,146.9375,148.4375,146.890594,147.875,96.5771606509108,3115000,0.0,1.0
2000-06-22,147.5625,147.6875,145.0,145.625,95.1076856790457,7490500,0.0,1.0
2000-06-23,145.8125,146.125,143.875,144.375,94.2913106946762,4863300,0.0,1.0
2000-06-26,145.375,146.25,144.875,146.234299,95.5056188483267,5201300,0.0,1.0
2000-06-27,145.984299,146.718704,145.015594,145.156204,94.8015150173077,4159500,0.0,1.0
2000-06-28,145.625,146.984299,145.3125,145.5625,95.0668669298272,5347700,0.0,1.0
2000-06-29,144.75,145.75,143.515594,144.1875,94.1688544470208,6345700,0.0,1.0
2000-06-30,143.9375,145.593704,143.890594,145.281204,94.8831525157446,7420200,0.0,1.0
2000-07-03,145.4375,147.4375,145.1875,147.281204,96.1893524907358,1436600,0.0,1.0
2000-07-05,146.375,146.656204,144.375,144.625,94.4545856915501,2748200,0.0,1.0
2000-07-06,144.9375,146.468704,144.218704,145.75,95.1893231774826,5963200,0.0,1.0
2000-07-07,146.6875,148.781204,146.25,148.093704,96.719996230576,3034800,0.0,1.0
2000-07-10,147.875,148.906204,147.531204,147.843704,96.5567212337021,2816100,0.0,1.0
2000-07-11,147.468704,149.125,147.156204,148.156204,96.7608149797945,5431600,0.0,1.0
2000-07-12,149.281204,150.125,148.6875,149.125,97.3935356352802,5883000,0.0,1.0
2000-07-13,149.984299,150.375,149.1875,149.781204,97.8221024594748,5356000,0.0,1.0
2000-07-14,150.4375,151.25,149.671799,151.25,98.7813731087084,5341900,0.0,1.0
2000-07-17,150.984299,151.984299,150.6875,151.0,98.6180981118345,4208300,0.0,1.0
2000-07-18,150.625,150.625,149.343704,149.765594,97.81190756867,4262100,0.0,1.0
2000-07-19,149.468704,149.906204,148.25,148.5625,97.026166892314,8506800,0.0,1.0
2000-07-20,149.0,150.625,148.8125,150.625,98.3731856165236,4538900,0.0,1.0
2000-07-21,149.75,149.75,147.6875,147.6875,96.4547044032553,5656900,0.0,1.0
2000-07-24,148.125,148.859299,146.5625,146.843704,95.9036212462065,5628500,0.0,1.0
2000-07-25,147.75,147.843704,146.781204,147.3125,96.2097919079445,4757100,0.0,1.0
2000-07-26,146.968704,147.156204,145.640594,145.875,95.2709606759196,12062500,0.0,1.0
2000-07-27,145.9375,146.625,144.6875,145.375,94.9444106821718,7652600,0.0,1.0
2000-07-28,145.718704,145.906204,141.515594,142.093704,92.8013963056024,6229500,0.0,1.0
2000-07-31,142.9375,144.125,142.0625,143.0,93.3932982118697,5265500,0.0,1.0
2000-08-01,143.625,144.718704,143.125,143.875,93.9647607009284,3946600,0.0,1.0
2000-08-02,143.875,145.406204,143.625,144.593704,94.4341462743414,7439800,0.0,1.0
2000-08-03,142.875,145.8125,142.625,145.593704,95.087246261837,4607100,0.0,1.0
2000-08-04,146.3125,146.718704,145.406204,146.375,95.5975106696674,3686600,0.0,1.0
2000-08-07,146.718704,148.4375,146.375,148.125,96.7404356477847,4159800,0.0,1.0
2000-08-08,147.5,148.8125,147.5,148.6875,97.1078043907509,3658700,0.0,1.0
2000-08-09,149.140594,149.218704,147.375,147.4375,96.2914294063814,5383800,0.0,1.0
2000-08-10,147.531204,147.859299,146.281204,146.718704,95.8219837477696,4193400,0.0,1.0
2000-08-11,146.625,148.0,145.5625,147.406204,96.2709899891728,5089400,0.0,1.0
2000-08-14,147.781204,149.5625,147.0625,149.281204,97.495552465727,2966700,0.0,1.0
2000-08-15,149.343704,149.8125,148.5625,149.156204,97.4139149672901,5564600,0.0,1.0
2000-08-16,149.3125,149.9375,147.843704,148.625,97.0669856415325,5191600,0.0,1.0
2000-08-17,148.6875,150.4375,148.343704,150.1875,98.0874543719943,5652200,0.0,1.0
2000-08-18,150.375,150.375,149.218704,149.6875,97.7609043782465,4626400,0.0,1.0
2000-08-21,150.031204,150.718704,149.406204,150.5,98.2915481180867,2380600,0.0,1.0
2000-08-22,150.5625,151.3125,150.093704,150.25,98.1282731212128,3075300,0.0,1.0
2000-08-23,149.8125,151.281204,149.281204,150.843704,98.5160211961889,5483200,0.0,1.0
2000-08-24,151.156204,151.5,150.5,151.3125,98.8221918579269,4529000,0.0,1.0
2000-08-25,151.156204,151.625,150.9375,151.25,98.7813731087084,2822200,0.0,1.0
2000-08-28,151.25,152.906204,151.25,151.765594,99.1181075436612,5518700,0.0,1.0
2000-08-29,151.4375,151.875,150.906204,151.796799,99.138487528771,3561900,0.0,1.0
2000-08-30,151.3125,151.5,150.343704,150.343704,98.1894712024411,3964800,0.0,1.0
2000-08-31,151.0625,153.093704,150.906204,152.343704,99.4956711774323,4863100,0.0,1.0
2000-09-01,153.25,153.593704,152.0,152.5,99.5977480930779,3191200,0.0,1.0
2000-09-05,151.875,152.203094,150.8125,151.281204,98.8017524407182,3470800,0.0,1.0
2000-09-06,151.1875,151.953094,149.531204,149.5625,97.6792668798096,4322200,0.0,1.0
2000-09-07,150.25,151.078094,149.828094,150.843704,98.5160211961889,4265500,0.0,1.0
2000-09-08,150.281204,150.5,149.328094,149.8125,97.8425418766835,3518200,0.0,1.0
2000-09-11,149.75,151.1875,148.6875,149.593704,97.6996462118194,3937500,0.0,1.0
2000-09-12,149.75,150.25,148.4375,148.5,96.9853481430955,4769100,0.0,1.0
2000-09-13,148.0,149.343704,147.656204,148.890594,97.2404450796113,7691600,0.0,1.0
2000-09-14,149.875,149.9375,148.156204,149.640594,97.730270070233,3397100,0.0,1.0
2000-09-15,148.1875,148.25,146.0,146.0,95.5977190085634,4085700,0.3753,1.0
2000-09-18,146.375,146.968704,144.203094,144.656204,94.7178297454618,5109300,0.0,1.0
2000-09-19,145.125,146.3125,144.703094,145.968704,95.5772270481929,6588200,0.0,1.0
2000-09-20,145.6875,146.031204,143.156204,144.890594,94.8713033712044,6508100,0.0,1.0
2000-09-21,144.468704,145.5625,142.625,142.6875,93.4287639111944,5972300,0.0,1.0
2000-09-22,142.625,145.3125,142.421799,145.281204,95.1270665562861,7791300,0.0,1.0
2000-09-25,145.9375,146.0625,143.718704,144.25,94.4518559382552,9726300,0.0,1.0
2000-09-26,144.375,145.0,142.406204,142.406204,93.2445772264942,5302400,0.0,1.0
2000-09-27,143.5625,143.968704,142.125,143.156204,93.7356613994834,7186200,0.0,1.0
2000-09-28,143.1875,146.328094,142.890594,145.0,94.9429401112444,7036400,0.0,1.0
2000-09-29,145.468704,145.968704,143.625,143.625,94.0426191274309,9333600,0.0,1.0
2000-10-02,144.281204,144.906204,143.140594,143.843704,94.1858218913901,5517800,0.0,1.0
2000-10-03,144.531204,145.75,142.281204,142.5,93.3059928679471,9347200,0.0,1.0
2000-10-04,142.875,144.25,141.75,143.6875,94.0835428085133,6148900,0.0,1.0
2000-10-05,143.406204,144.843704,143.3125,144.1875,94.4109322571728,4566900,0.0,1.0
2000-10-06,143.875,144.640594,139.75,141.0625,92.3647482030512,10014900,0.0,1.0
2000-10-09,141.3125,141.3125,139.375,140.0,91.6690456246498,4508000,0.0,1.0
2000-10-10,140.093704,141.25,137.6875,137.6875,90.1548694245998,6104700,0.0,1.0
2000-10-11,137.625,138.625,135.125,136.531204,89.3977512047455,10346000,0.0,1.0
2000-10-12,137.281204,137.593704,132.781204,133.125,87.1674407055822,12336900,0.0,1.0
2000-10-13,132.9375,137.656204,132.875,137.5625,90.0730220624349,11778800,0.0,1.0
2000-10-16,137.406204,138.234299,136.6875,138.1875,90.4822588732592,5659000,0.0,1.0
2000-10-17,138.4375,138.5625,134.406204,134.75,88.2314564137254,7831700,0.0,1.0
2000-10-18,132.625,136.125,130.156204,134.25,87.904066965066,10897300,0.0,1.0
2000-10-19,136.843704,139.453094,136.4375,139.3125,91.218885132743,8767300,0.0,1.0
2000-10-20,138.375,141.1875,138.375,139.906204,91.6076299831969,7373500,0.0,1.0
2000-10-23,139.9375,141.031204,138.9375,140.531204,92.0168667940212,5290000,0.0,1.0
2000-10-24,140.968704,141.9375,139.0,139.593704,91.4030115777847,5750700,0.0,1.0
2000-10-25,138.75,139.5625,136.125,136.3125,89.2545484407863,9137600,0.0,1.0
2000-10-26,137.125,137.656204,134.031204,136.6875,89.5000905272809,9345800,0.0,1.0
2000-10-27,137.875,139.281204,136.625,139.281204,91.1983931723725,9762900,0.0,1.0
2000-10-30,138.4375,141.093704,138.156204,140.531204,92.0168667940212,10154100,0.0,1.0
2000-10-31,141.015594,143.6875,140.0625,142.953094,93.6026692576489,7752400,0.0,1.0
2000-11-01,142.25,143.25,141.218704,142.468704,93.2855009075766,6753600,0.0,1.0
2000-11-02,143.156204,143.906204,142.515594,142.703094,93.4389745333192,11395100,0.0,1.0
2000-11-03,143.468704,143.75,142.375,142.781204,93.4901193129888,5187100,0.0,1.0
2000-11-06,143.156204,144.296799,143.031204,143.781204,94.1448982103077,4042500,0.0,1.0
2000-11-07,143.140594,144.0,142.5625,143.75,94.1244664895958,5231300,0.0,1.0
2000-11-08,144.0625,144.0625,140.5625,140.5625,92.0373587543917,6123300,0.0,1.0
2000-11-09,140.0,141.218704,137.25,140.031204,91.6894773453617,10635300,0.0,1.0
2000-11-10,139.0,139.468704,136.531204,136.625,89.4591668461984,8569500,0.0,1.0
2000-11-13,135.625,136.984299,133.015594,135.5625,88.7634642677971,17285300,0.0,1.0
2000-11-14,137.468704,139.625,137.0,139.125,91.0961140894957,7668900,0.0,1.0
2000-11-15,139.0625,140.109299,137.75,139.5625,91.3825798570728,8837700,0.0,1.0
2000-11-16,138.578094,139.875,137.3125,137.375,89.9502510191876,6684100,0.0,1.0
2000-11-17,137.3125,139.0,135.75,136.640594,89.4693774683232,6551100,0.0,1.0
2000-11-20,135.75,136.375,134.3125,134.6875,88.190532732643,5458500,0.0,1.0
2000-11-21,134.875,136.1875,133.515594,135.375,88.6406932245498,7684300,0.0,1.0
2000-11-22,134.343704,134.875,132.125,132.140594,86.522872430388,5736900,0.0,1.0
2000-11-24,133.625,134.968704,133.625,134.843704,88.2928118155198,3411600,0.0,1.0
2000-11-27,136.468704,136.6875,135.3125,136.031204,89.070361756086,5992000,0.0,1.0
2000-11-28,135.125,136.593704,133.640594,133.6875,87.5357538353241,5336100,0.0,1.0
2000-11-29,134.375,135.906204,133.265594,133.4375,87.3720591109943,6914100,0.0,1.0
2000-11-30,132.5,133.5,129.75,132.281204,86.6149408911401,11201600,0.0,1.0
2000-12-01,133.1875,134.0625,131.0,132.218704,86.5740172100576,7587200,0.0,1.0
2000-12-04,131.875,133.875,131.5,133.343704,87.3106434695414,6996600,0.0,1.0
2000-12-05,134.875,138.25,134.406204,137.718704,90.1753011453117,8883400,0.0,1.0
2000-12-06,137.781204,138.343704,135.031204,135.515594,88.7327512088394,12888000,0.0,1.0
2000-12-07,134.875,135.875,133.656204,133.656204,87.5152618749536,6529100,0.0,1.0
2000-12-08,137.0625,139.468704,133.875,133.968704,87.7198802803657,10276300,0.0,1.0
2000-12-11,137.375,139.5625,136.718704,138.625,90.7687246408363,6405600,0.0,1.0
2000-12-12,138.1875,138.8125,137.375,138.031204,90.3799195507239,5022900,0.0,1.0
2000-12-13,139.25,139.406204,136.031204,136.140594,89.1419880196637,6070500,0.0,1.0
2000-12-14,135.875,136.5,134.031204,134.406204,88.0063460479428,7678400,0.0,1.0
2000-12-15,133.125,133.125,130.5625,130.968704,86.0248737922432,9065300,0.4113,1.0
2000-12-18,132.0625,133.468704,131.765594,132.718704,87.1743356448734,7235400,0.0,1.0
2000-12-19,132.468704,134.968704,130.015594,130.015594,85.39883745718,9616600,0.0,1.0
2000-12-20,128.625,128.9375,126.093697,126.25,82.9254622254695,9994300,0.0,1.0
2000-12-21,126.0,128.859299,125.531197,127.125,83.5001931517846,14331500,0.0,1.0
2000-12-22,129.0,131.109299,128.843704,130.9375,86.0043779021577,10182900,0.0,1.0
2000-12-26,130.843704,132.343704,130.281204,132.343704,86.9280223907384,4665300,0.0,1.0
2000-12-27,131.75,133.734299,131.25,133.3125,87.5643618450131,4854100,0.0,1.0
2000-12-28,132.8125,133.875,132.593704,133.718704,87.8311709892336,8358700,0.0,1.0
2000-12-29,134.0625,134.281204,131.1875,131.1875,86.1685867382478,8774600,0.0,1.0
2001-01-02,132.0,132.156204,127.5625,128.8125,84.6086027953924,8737500,0.0,1.0
2001-01-03,128.3125,136.0,127.656197,135.0,88.6727714886209,19431600,0.0,1.0
2001-01-04,134.9375,135.468704,133.0,133.546799,87.7182577093613,9219000,0.0,1.0
2001-01-05,133.468704,133.625,129.1875,129.1875,84.8549160495275,12911400,0.0,1.0
2001-01-08,129.875,130.1875,127.6875,130.1875,85.5117513938876,6625300,0.0,1.0
2001-01-09,131.046799,131.5,129.421799,129.843704,85.285934029838,5702400,0.0,1.0
2001-01-10,129.0,132.125,128.8125,132.125,86.7843698735854,8746100,0.0,1.0
2001-01-11,131.093704,133.484299,131.093704,132.25,86.8664742916304,7245100,0.0,1.0
2001-01-12,132.6875,133.718704,131.281204,132.0,86.7022654555404,7244000,0.0,1.0
2001-01-16,132.0,133.1875,131.515594,132.843704,87.2564400629184,8542200,0.0,1.0
2001-01-17,134.843704,135.046799,132.640594,133.453094,87.6567089534181,7851400,0.0,1.0
